name_da,new_id,name
"TMI#D702.1 ""Disenchantment with missing member.""",D702.1,"TMI # D702.1 ""Disenchantment with missing member."""
"TMI#D702 ""Partial disenchantment.""",D702,"TMI # D702 ""Partial disenchantment."""
"TMI#X1208.2 ""Lie: roast hens fly, heads to sky, tails to ground.""",X1208.2,"TMI # X1208.2 ""Lie: roast hens fly, heads to sky, tails to ground."""
"TMI#G263.1.5 ""Witch transforms man to bird.""",G263.1.5,"TMI # G263.1.5 ""Witch transforms man to bird."""
"TMI#G263.1 ""Witch transforms person to animal.""",G263.1,"TMI # G263.1 ""Witch transforms person to animal."""
"TMI#S143.2 ""Abandonment in tall tree.""",S143.2,"TMI # S143.2 ""Abandonment in tall tree."""
"TMI#D1817 ""Magic detection of crime.""",D1817,"TMI # D1817 ""Magic detection of crime."""
"ATU#168 ""The Musician in the Wolf Trap""",168,"ATU # 168 ""The Musician in the Wolf Trap"""
"TMI#B848.1 ""The musician in the wolf-trap: meets wolf already trapped, and saves himself by playing music.""",B848.1,"TMI # B848.1 ""The musician in the wolf trap: meets wolf already trapped, and saves himself by playing music."""
"TMI#D1421.6 ""Magic object summons fairy.""",D1421.6,"TMI # D1421.6 ""Magic object summons fairy."""
"TMI#E236.1 ""Return from dead to demand clothing stolen from grave.""",E236.1,"TMI # E236.1 ""Return from dead to demand clothing stolen from grave."""
"TMI#E236 ""Return from dead to demand stolen property.""",E236,"TMI # E236 ""Return from dead to demand stolen property."""
"ATU#236* ""Miscellaneous Tales with Imitation of Bird Sounds""",236*,"ATU # 236 * ""Miscellaneous Tales with Imitation of Bird Sounds"""
"TMI#A1965.2 ""Bittern from transformed shepherd.""",A1965.2,"TMI # A1965.2 ""Bittern from transformed shepherd."""
"TMI#K2011 ""Wolf poses as ”grandmother“ and kills child.""",K2011,"TMI # K2011 ""Wolf poses as"" grandmother ""and kills child."""
"TMI#Z18.1 ""What makes your ears so big?--To hear the better, my child, etc.""",Z18.1,"TMI # Z18.1 ""What makes your ears so big? - To hear the better, my child, etc."""
"ATU#325** ""Sorcerer Punished""",325**,"ATU # 325 ** ""Sorcerer Punished"""
"TMI#D1356.1 ""Magic girdle represses lust.""",D1356.1,"TMI # D1356.1 ""Magic girdle represses lust."""
"TMI#D1356 ""Magic object represses lust.""",D1356,"TMI # D1356 ""Magic object represses lust."""
ATU#47C,47C,ATU # 47C
ATU#1134,1134,ATU # 1134
"TMI#B542.1 ""Bird flies with man to safety.""",B542.1,"TMI # B542.1 ""Bird flies with man to safety."""
"ATU#902* ""The Lazy Woman is Cured""",902*,"ATU # 902 * ""The Lazy Woman is Cured"""
"TMI#Q495.1 ""Lazy wife taken naked in bundle of straw to a wedding.""",Q495.1,"TMI # Q495.1 ""Lazy wife taken naked in bundle of straw to a wedding."""
"TMI#W111.3.1 ""Lazy wife in soiled dress thinks husband is bringing her a new dress from market.""",W111.3.1,"TMI # W111.3.1 ""Lazy wife in soiled dress thinks husband is bringing her a new dress from market."""
"ATU#802A** ""The Rooms in Heaven""",802A**,"ATU # 802A ** ""The Rooms in Heaven"""
"TMI#Q172.4.1 ""Rooms in heaven are prepared for good man in heaven.""",Q172.4.1,"TMI # Q172.4.1 ""Rooms in heaven are prepared for good man in heaven."""
"TMI#D705 ""Place disenchanted.""",D705,"TMI # D705 ""Place disenchanted."""
"TMI#A2231.7 ""Animal harmful to holy person cursed.""",A2231.7,"TMI # A2231.7 ""Animal harmful to holy person cursed."""
"TMI#A2231 ""Animal characteristics: punishment for impiety.""",A2231,"TMI # A2231 ""Animal characteristics: punishment for impiety."""
ATU#2027A,2027A,ATU # 2027A
"TMI#D1673 ""Magic staff blossoms.""",D1673,"TMI # D1673 ""Magic staff blossoms."""
"TMI#C771.1 ""Tabu: building too high a tower.""",C771.1,"TMI # C771.1 ""Tabu: building too high a tower."""
"TMI#C771 ""Tabu: building too large a structure.""",C771,"TMI # C771 ""Tabu: building too large a structure."""
"TMI#D5 ""Enchanted person.""",D5,"TMI # D5 ""Enchanted person."""
"TMI#H592 ""Enigmatic statement made clear by experience.""",H592,"TMI # H592 ""Enigmatic statement made clear by experience."""
"TMI#B211.2 ""Speaking beast--wild.""",B211.2,"TMI # B211.2 ""Speaking beast - wild."""
"ATU#820 ""The Devil as Substitute for Day Laborer at Mowing""",820,"ATU # 820 ""The Devil as Substitute for Day Laborer at Mowing"""
"ATU#1807B ""Sleeping with God's Daughters""",1807B,"ATU # 1807B ""Sleeping with God's Daughters"""
"TMI#J1161.5 ""Literal penance: boy outwits pope.""",J1161.5,"TMI # J1161.5 ""Literal penance: boy outwits pope."""
"TMI#B635.1 ""The Bear's Son.""",B635.1,"TMI # B635.1 ""The Bear's Son."""
"ATU#1192 ""The First Bundle""",1192,"ATU # 1192 ""The First Bundle"""
"TMI#G303.3.1.6 ""The devil as a black man.""",G303.3.1.6,"TMI # G303.3.1.6 ""The devil as a black man."""
"TMI#K756.2 ""Attempted capture by causing animal to make noise.""",K756.2,"TMI # K756.2 ""Attempted capture by causing animal to make noise."""
"TMI#K756 ""Capture by imitation of animal's voice.""",K756,"TMI # K756 ""Capture by imitation of animal's voice."""
"TMI#D2199 ""Additional magic manifestations.""",D2199,"TMI # D2199 ""Additional magic manifestations."""
"TMI#D1383.4 ""Song protects against poison.""",D1383.4,"TMI # D1383.4 ""Song protects against poison."""
"TMI#D1383 ""Magic object protects from poison.""",D1383,"TMI # D1383 ""Magic object protects from poison."""
"TMI#Q551.6.0 """"",Q551.6.0,"TMI # Q551.6.0 """""
"TMI#Q551.6 ""Magic sickness as punishment.""",Q551.6,"TMI # Q551.6 ""Magic sickness as punishment."""
"TMI#D1646 ""Magic dancing object.""",D1646,"TMI # D1646 ""Magic dancing object."""
"TMI#F975 ""Garden becomes wilderness.""",F975,"TMI # F975 ""Garden becomes wilderness."""
"TMI#E734 ""Soul in form of insect.""",E734,"TMI # E734 ""Soul in shape or insect."""
"TMI#A1435 ""Acquisition of habitations.""",A1435,"TMI # A1435 ""Acquisition of habitations."""
"TMI#X1204 ""Lie: animals eat one another up.""",X1204,"TMI # X1204 ""Lie: animals eat one another up."""
"TMI#K1553 ""Husband feigns blindness and avenges himself on his wife and her paramour.""",K1553,"TMI # K1553 ""Husband feigns blindness and avenges himself on his wife and her paramour."""
"TMI#H1578.1.1 ""Test of sex of girl masking as man: peas spread on floor.""",H1578.1.1,"TMI # H1578.1.1 ""Test of sex of girl masking as man: peas spread on floor."""
"TMI#H1578.1 ""Test of sex of girl masking as man.""",H1578.1,"TMI # H1578.1 ""Test of sex or girl masking as a man."""
"TMI#H1578 ""Test of sex: to discover person masking as of other sex.""",H1578,"TMI # H1578 ""Test of sex: to discover person masking as of other sex."""
"TMI#F1099.2 ""Roads miraculously appear on Hallowe'en.""",F1099.2,"TMI # F1099.2 ""Roads miraculously appear on Hallowe'en."""
"TMI#F1099 ""Additional marvels.""",F1099,"TMI # F1099 ""Additional marbles."""
"ATU#1211 ""The Cow Chewing its Cud (previously The Peasant Woman Thinks the Cow Chewing her Cud is Mimicking Her)""",1211,"ATU # 1211 ""The Cow Chewing Its Cud (Formerly The Peasant Woman Thinks The Cow Chewing Her Cud Is Mimicking Her)"""
"TMI#J1835 ""Goat chewing cud angers fool, who thinks goat is mimicking him.""",J1835,"TMI # J1835 ""Goat chewing cud angers fool, who thinks goat is mimicking him."""
"TMI#D1500.1.3 ""Magic tree heals.""",D1500.1.3,"TMI # D1500.1.3 ""Magic tree heals."""
"TMI#G273.4 ""Witch powerless to cross stream.""",G273.4,"TMI # G273.4 ""Witch powerless to cross stream."""
"TMI#D1810.8 ""Magic knowledge from dream.""",D1810.8,"TMI # D1810.8 ""Magic knowledge from dream."""
"TMI#D1810 ""Magic knowledge.""",D1810,"TMI # D1810 ""Magic knowledge."""
"TMI#T453 ""Getting advice from a woman in bed.""",T453,"TMI # T453 ""Getting advice from a woman in bed."""
"TMI#N555 ""Time favorable for unearthing treasure.""",N555,"TMI # N555 ""Time favorable for unearthing treasure."""
"TMI#D1821 ""Means of acquiring magic sight.""",D1821,"TMI # D1821 ""Means of acquiring magic sight."""
"TMI#G514.2 ""Ogre imprisoned in his own house.""",G514.2,"TMI # G514.2 ""Ogre imprisoned in his own house."""
"TMI#G514 ""Ogre captured.""",G514,"TMI # G514 ""Ogre captured."""
"TMI#H1219 ""Assignment of quests--miscellaneous.""",H1219,"TMI # H1219 ""Assignment of quests - miscellaneous."""
"ATU#169K* ""The Man Drives with a Tub and Little Pigs""",169K*,"ATU # 169K * ""The Man Drives with a Tub and Little Pigs"""
"TMI#E231 ""Return from dead to reveal murder.""",E231,"TMI # E231 ""Return from dead to reveal murder."""
"ATU#80A* ""Who Gets the Booty? (previously Who Gets the Beehive)""",80A*,"ATU # 80A * ""Who Gets the Booty? (Previously Who Gets the Beehive)"""
"TMI#B841.1 ""Animals debate as to which is the elder.""",B841.1,"TMI # B841.1 ""Animals debate as to which is the elder."""
"TMI#J1451 ""Who gets the beehive.""",J1451,"TMI # J1451 ""Who gets the beehive."""
"TMI#H38.2 ""Impostor of low origin recognized by habitual speech.""",H38.2,"TMI # H38.2 ""Impostor of low origin recognized by habitual speech."""
"TMI#H38 ""Person's rank betrayed by habitual conversation.""",H38,"TMI # H38 ""Person's rank betrayed by habitual conversation."""
ATU#244***,244***,ATU # 244 ***
"TMI#K185.4 ""Deceptive land purchase: as much land as a shawl will cover.""",K185.4,"TMI # K185.4 ""Deceptive land purchase: as much land as a shawl will cover."""
"TMI#D1399 ""Rescue by magic object--miscellaneous.""",D1399,"TMI # D1399 ""Rescue by magic object - miscellaneous."""
"TMI#M411.11 ""Curse by girl in revenge of the murdering of her foster father.""",M411.11,"TMI # M411.11 ""Curse by girl in revenge of the murder of her foster father."""
"TMI#M411 ""Deliverer of curse.""",M411,"TMI # M411 ""Deliverer of curse."""
"TMI#B81.9 ""Appearance of mermaid.""",B81.9,"TMI # B81.9 ""Appearance of mermaid."""
"TMI#B81 ""Mermaid.""",B81,"TMI # B81 ""Mermaid."""
"TMI#F1041.8.1 ""Madness from seeing beautiful woman.""",F1041.8.1,"TMI # F1041.8.1 ""Madness from seeing beautiful woman."""
"TMI#F1041.8 ""Extraordinary madness.""",F1041.8,"TMI # F1041.8 ""Extraordinary madness."""
"TMI#T326 ""Suicide to save virginity.""",T326,"TMI # T326 ""Suicide to save virginity."""
"TMI#B215.0 """"",B215.0,"TMI # B215.0 """""
"TMI#H1582 ""Health test.""",H1582,"TMI # H1582 ""Health test."""
"TMI#P274 ""Foster sister.""",P274,"TMI # P274 ""Foster sister."""
"TMI#E162 ""Resuscitation impossible after certain length of time.""",E162,"TMI # E162 ""Resuscitation impossible after certain length of time."""
"TMI#D5.1 ""Enchanted person cannot move.""",D5.1,"TMI # D5.1 ""Enchanted person cannot move."""
"TMI#A721.0 """"",A721.0,"TMI # A721.0 """""
"TMI#A721 ""Sun kept in box.""",A721,"TMI # A721 ""Sun kept in box."""
"TMI#D1840 ""Magic invulnerability.""",D1840,"TMI # D1840 ""Magic invulnerability."""
"TMI#J1341 ""Retort from underfed servant (child).""",J1341,"TMI # J1341 ""Retort from underfed washbasin (child)."""
"TMI#J1559 ""Miscellaneous retorts concerning borrowing and lending.""",J1559,"TMI # J1559 ""Miscellaneous retorts regarding borrowing and lending."""
"TMI#A2231.7.1 ""Animal cursed for betraying holy fugitive.""",A2231.7.1,"TMI # A2231.7.1 ""Animal cursed for betraying holy fugitive."""
"TMI#X1633 ""Lie: effect of heat on animals.""",X1633,"TMI # X1633 ""Lie: effect of heat on animals."""
"ATU#129A* ""Sheep Licks her New-born Lamb""",129A*,"ATU # 129A * ""Sheep Licks her New-born Lamb"""
"TMI#J1909.5 ""Sheep licking her lamb is envied by the wolf.""",J1909.5,"TMI # J1909.5 ""Sheep licking her lamb is envied by the wolf."""
"ATU#1860A ""Lawyers in Hell""",1860A,"ATU # 1860A ""Lawyers in Hell"""
"TMI#X312 ""Beggar frightens lawyer into giving by telling him of all the lawyers in hell.""",X312,"TMI # X312 ""Beggar frightens lawyer into giving by telling him of all the lawyers in hell."""
"TMI#A2435.4.9 ""Food of owl.""",A2435.4.9,"TMI # A2435.4.9 ""Food of owl."""
"ATU#eS322.2.5 \“The cruel mother kills her daughter”\""",eS322.2.5,"ATU # eS322.2.5 ""The cruel mother kills her daughter"""
ATU#eTRAP_Motif,eTRAP_Motif,ATU # eTRAP_Motif
"TMI#S226 ""Child promised to devil for directions out of woods when father is lost.""",S226,"TMI # S226 ""Child promised to devil for directions out of woods when father is lost."""
"TMI#B641.5 ""Marriage to person in hedgehog form.""",B641.5,"TMI # B641.5 ""Marriage to person in hedgehog form."""
"TMI#F625 ""Strong man: breaker of iron.""",F625,"TMI # F625 ""Strong man: breaker of iron."""
"TMI#N844 ""Dervish as helper.""",N844,"TMI # N844 ""Dervish as helper."""
"TMI#D1407 ""Magic object helps gambler win.""",D1407,"TMI # D1407 ""Magic object helps gambler win."""
"TMI#H1591 ""Shooting contest.""",H1591,"TMI # H1591 ""Shooting contest."""
"ATU#1960D ""The Great Vegetable""",1960D,"ATU # 1960D ""The Great Vegetable"""
ATU#779A*,779A*,ATU # 779A *
"ATU#779 ""Miscellaneous Divine Rewards and Punishments""",779,"ATU # 779 ""Miscellaneous Divine Rewards and Punishments"""
"TMI#E733 ""Soul in form of reptile.""",E733,"TMI # E733 ""Soul in form of reptile."""
"TMI#K714.9 ""Deceived lion stuck in cave entrance; becomes food for hare.""",K714.9,"TMI # K714.9 ""Deceived lion stuck in cave entrance; becomes food for her."""
"TMI#K714 ""Deception into entering box (or prison).""",K714,"TMI # K714 ""Deception into entering box (or prison)."""
"TMI#F364 ""War between fairies and mortals.""",F364,"TMI # F364 ""War between fairies and mortals."""
"TMI#P446 ""Barber.""",P446,"TMI # P446 ""Barber."""
"TMI#F821.1 ""Dress of extraordinary material.""",F821.1,"TMI # F821.1 ""Dress of extraordinary material."""
"TMI#F821 ""Extraordinary dress (clothes, robe, etc.)""",F821,"TMI # F821 ""Extraordinary dress (clothes, robe, etc.)"""
"TMI#E422.4 ""Dress of revenant.""",E422.4,"TMI # E422.4 ""Dress of revenant."""
"TMI#M356.1 ""Prophecies concerning outcome of war.""",M356.1,"TMI # M356.1 ""Prophecies concerning outcome of war."""
"TMI#M356 ""Prophecies concerning destiny of country.""",M356,"TMI # M356 ""Prophecies concerning Destiny of Country."""
"TMI#Z311 ""Achilles heel.""",Z311,"TMI # Z311 ""Achilles heel."""
"TMI#C162.1 ""Tabu: marrying queen of certain race.""",C162.1,"TMI # C162.1 ""Tabu: marrying queen of certain race."""
"TMI#C162 ""Tabu: marriage with certain person.""",C162,"TMI # C162 ""Tabu: marriage with certain person."""
"TMI#X1781 ""Lies about boats with light draft.""",X1781,"TMI # X1781 ""Lies about boats with light draft."""
"TMI#A2320.1 ""How snake got small head.""",A2320.1,"TMI # A2320.1 ""How snake got small head."""
"TMI#X1241.2.2 ""Trained horse as harvester and hunter.""",X1241.2.2,"TMI # X1241.2.2 ""Trained horse as harvester and hunter."""
"ATU#1892 ""The Trained Horse Rolls in the Field""",1892,"ATU # 1892 ""The Trained Horse Rolls in the Field"""
"TMI#F826 ""Extraordinary jewels.""",F826,"TMI # F826 ""Extraordinary jewels."""
"TMI#K426 ""Apparently dead woman revives when thief tries to steal from her grave.""",K426,"TMI # K426 ""Apparently dead woman revives when thief tries to steal from her grave."""
"ATU#990 ""The Seemingly Dead Revives""",990,"ATU # 990 ""The Seemingly Dead Revives"""
"ATU#936* ""The Golden Mountain""",936*,"ATU # 936 * ""The Golden Mountain"""
"TMI#K521.1.1 ""Man sewed in animal's hide carried off by birds.""",K521.1.1,"TMI # K521.1.1 ""Man sewed into animal's hide carried off by birds."""
"TMI#B31.1 ""Roc.""",B31.1,"TMI # B31.1 ""Roc."""
"TMI#D1419.1 ""Magic object compels person to laugh (shriek).""",D1419.1,"TMI # D1419.1 ""Magic object compels person to laugh (shriek)."""
"TMI#D1419 ""Magic object renders person helpless--miscellaneous.""",D1419,"TMI # D1419 ""Magic object renders person helpless - miscellaneous."""
"TMI#A1545.3 ""Origin of animal sacrifices.""",A1545.3,"TMI # A1545.3 ""Origin of animal sacrifices."""
"TMI#A1545 ""Origin of sacrifices.""",A1545,"TMI # A1545 ""Origin of sacrifices."""
"ATU#1291B ""Filling Cracks with Butter""",1291B,"ATU # 1291B ""Filling Cracks with Butter"""
"TMI#J1871 ""Filling cracks with butter.""",J1871,"TMI # J1871 ""Filling cracks with butter."""
"ATU#1291 ""One Cheese Sent to Bring Back Another""",1291,"ATU # 1291 ""One Cheese Sent to Bring Back Another"""
"TMI#H523.1 ""Test: guessing nature of devil's horse.""",H523.1,"TMI # H523.1 ""Test: guessing nature of devil's horse."""
"TMI#H573 ""Answer to riddle found by trickery.""",H573,"TMI # H573 ""Answer to riddle found by trickery."""
"TMI#A1947 ""Creation of pigeon.""",A1947,"TMI # A1947 ""Creation of pigeon."""
"TMI#E789 ""Vital bodily members--miscellaneous.""",E789,"TMI # E789 ""Vital bodily members - miscellaneous."""
"TMI#G303.4.5.4 ""The devil has goat feet.""",G303.4.5.4,"TMI # G303.4.5.4 ""The devil has goat feet."""
"ATU#1349D* ""What Is Intelligence? (previously What Is the Joke?)""",1349D*,"ATU # 1349D * ""What is Intelligence? (Previously What is the Joke?)"""
"TMI#W15 ""Woman shelters son's murderer out of charity.""",W15,"TMI # W15 ""Woman shelters son's murderer out of charity."""
"TMI#H152.1 ""Poor people given alms: one of them recognized.""",H152.1,"TMI # H152.1 ""Poor people given alms: one of them recognized."""
"TMI#H152 ""Recognition through accidental encounter.""",H152,"TMI # H152 ""Recognition through accidental encounter."""
"TMI#D1819 ""Magic knowledge--miscellaneous.""",D1819,"TMI # D1819 ""Magic knowledge - miscellaneous."""
"ATU#166A* ""The Wolf Puts his Tail through the Window of the stable and alarms the sheep""",166A*,"ATU # 166A * ""The Wolf Puts his Tail through the Window of the Stable and Alarms the Sheep"""
"TMI#X953 ""Lie: strong puller.""",X953,"TMI # X953 ""Lie: strong puller."""
"ATU#231* ""Animals Eat Each Other""",231*,"ATU # 231 * ""Animals Eat Each Other"""
"TMI#Q559 ""Other miraculous punishments.""",Q559,"TMI # Q559 ""Other miraculous punishments."""
"ATU#1262 ""The Effectiveness of Fire (previously Roasting the Meat)""",1262,"ATU # 1262 ""The Effectiveness of Fire (previously Roasting the Meat)"""
